system:index,PfafIDIndWW_monthY2014M09,countIndWW_monthY2014M09,meanIndWW_monthY2014M09,.geo
3617,211052,9989,3.6201917927062985E-4,
3618,211053,38139,5.105948959056242E-4,
3619,211054,39235,4.933758104077163E-4,
3620,211055,11373,0.001691597897014107,
3621,211056,25007,5.374444601925203E-4,
3622,211057,25928,5.019042652334699E-4,
3623,211058,35936,5.115400472542389E-4,
3624,211059,7450,0.0027190627351567354,
3625,212000,30083,5.863154373832387E-4,
3626,213010,9343,0.002521755545812297,
3627,213021,2995,9.704525404203065E-4,
3628,213022,17106,0.0011933212759143534,
3629,213023,5770,0.001802610766204503,
3630,213024,13539,0.01127929428170705,
3631,213025,21,0.005260137360182802,
3632,213026,8750,0.011072192700656958,
3633,213027,4614,0.016653673237921163,
3634,213028,5321,0.023107798690041884,
3635,213029,24026,0.01667232719759804,
3636,213030,19325,0.0061027700777039045,
3637,213040,26215,0.006021818425491966,
3638,213050,11112,0.0012058943963356862,
3639,213060,38200,0.002210944967199748,
3640,213070,2143,2.4637142647910247E-4,
3641,213071,8429,0.0010390415578541321,
3642,213072,10294,6.316229745079282E-4,
3643,213073,2493,8.572629144196653E-4,
3644,213074,16394,8.496954784988849E-4,
3645,213075,91110,9.387510257477016E-4,
3646,213076,10388,4.811602715257881E-4,
3647,213077,237,0.0011242140394387096,
3648,213078,9395,6.264139048284757E-4,
3649,213079,13752,0.0011190489204511128,
3650,213080,27541,0.0023044281050024094,
3651,213090,9430,0.0018739024799329519,
3652,213091,3910,0.0036195251649871825,
3653,213092,11763,0.006309422144007234,
3654,213093,3012,0.003701745205625367,
3655,213094,8220,0.003944706298474539,
3656,213095,2307,0.007350345289900635,
3657,213096,4072,0.0022383013634794794,
3658,213097,26386,0.0024737524918197495,
3659,213098,6435,0.003326251083730087,
3660,213099,1008,0.009259962056999419,
3661,214010,22692,0.006503605158589825,
3662,214020,8032,0.008685019434038276,
3663,214030,78,0.009013600882704215,
3664,214040,24339,0.00429732994244747,
3665,214050,262,0.003615219413556899,
3666,214061,16940,0.00706883617743112,
3667,214062,10977,0.00723784293693031,
3668,214063,9294,0.005657867031615858,
3669,214064,13154,0.005842093752339904,
3670,214065,9259,0.009440619285880934,
3671,214066,13526,0.00443735130695109,
3672,214067,5948,0.00520733227465142,
3673,214068,13383,0.0038570192872925705,
3674,214069,28865,0.004434033122215906,
3675,214070,2554,0.004799479753396408,
3676,214080,9154,0.00612198230733261,
3677,214091,27524,0.006180615133169945,
3678,214092,5017,0.004442729345319723,
3679,214093,14594,0.0034275365924115696,
3680,214094,3694,0.0038056287633795012,
3681,214095,3540,0.003447403455337412,
3682,214096,4512,0.0032483664725243585,
3683,214097,16332,0.007198409400244547,
3684,214098,4716,0.0025805603928412742,
3685,214099,3405,0.0025119487671906547,
3686,215001,40483,0.004209346345319003,
3687,215002,9183,0.005222679660596115,
3688,215003,518,0.005463618391762045,
3689,215004,6419,0.005760892318457195,
3690,215005,4630,0.00749460711265343,
3691,215006,28059,0.005001636034702744,
3692,215007,19842,0.0030018498743825425,
3693,215008,14728,0.006356253900711632,
3694,215009,11122,0.004887410705716966,
3695,216010,20714,0.008957822769359953,
3696,216021,4873,0.006722483364424076,
3697,216022,23269,0.003075402580654992,
3698,216023,20911,0.004999461596650849,
3699,216024,19542,0.006362702168445165,
3700,216025,7670,0.010482782445951359,
3701,216026,34517,0.006823084454440422,
3702,216027,16640,0.0071002181826883455,
3703,216028,20390,0.00407193993361606,
3704,216029,13428,0.005758974344440559,
3705,216031,6757,0.010053436491949607,
3706,216032,4226,0.003846905555708721,
3707,216033,2904,0.004999484744364542,
3708,216034,8411,0.0038216100320327805,
3709,216035,11126,0.005522924685631154,
3710,216036,4978,0.003660976680885657,
3711,216037,4337,0.008271742068040171,
3712,216038,7815,0.003981355734533261,
3713,216039,5232,0.005282086692856806,
3714,216041,7598,0.001411086047747303,
3715,216042,35667,0.0013955873696389577,
3716,216043,18375,7.729635872709486E-4,
3717,216044,6316,0.001241232111658358,
3718,216045,2381,0.003145888694411596,
3719,216046,15772,7.351969200697545E-4,
3720,216047,10014,0.0016044235056558065,
3721,216048,13779,0.001548255205032089,
3722,216049,23908,0.0018196140086861922,
3723,216050,24083,0.0022304126769174255,
3724,216060,32997,0.0012571160842070562,
3725,216070,5513,0.005259492541922775,
3726,216080,25879,0.0020384348739848172,
3727,216090,31339,0.002234029527780183,
3728,217000,7567,0.003185719255283325,
3729,218001,37220,0.002223641674737776,
3730,218002,13998,0.002216512967653387,
3731,219000,38328,0.004260267441918438,
3732,221001,12073,5.895613616703146E-4,
3733,221002,22720,5.106899774841692E-4,
3734,221003,877,1.3791561791750873E-4,
3735,221004,594,9.519963762960742E-6,
3736,221005,18057,3.859329857653672E-4,
3737,221006,1741,2.955298109530972E-4,
3738,221007,867,1.8315659841005965E-5,
3739,221008,27720,4.1215979568755116E-4,
3740,221009,1692,5.554084008701842E-4,
3741,221100,4876,0.0015342722409519213,
3742,221201,8145,0.0012297620369176058,
3743,221202,3717,6.69393178268748E-4,
3744,221203,16185,2.6556256179957713E-4,
3745,221204,7037,4.547271296094489E-4,
3746,221205,589,5.8432084595150586E-5,
3747,221206,10876,0.0023741570255869002,
3748,221207,541,8.284456735819456E-5,
3749,221208,31686,3.151797915644727E-4,
3750,221209,16349,5.26346850400638E-4,
3751,221300,45999,6.174789301424688E-4,
3752,221400,4590,6.247634525666775E-4,
3753,221401,5992,3.331633515068809E-4,
3754,221402,10819,2.370674749977719E-4,
3755,221403,1576,1.0712803239339147E-4,
3756,221404,5211,2.8106972400970684E-4,
3757,221405,8254,2.0167484647591458E-4,
3758,221406,28351,7.727007908923517E-4,
3759,221407,889,7.501784861700874E-5,
3760,221408,5490,2.890560486668365E-4,
3761,221409,51518,7.564075852151532E-4,
3762,221500,4561,0.0011676619099827196,
3763,221601,3544,4.3540243644884553E-4,
3764,221602,34575,5.856352451565022E-4,
3765,221603,5765,5.387588365011335E-4,
3766,221604,2477,3.1605680859732007E-4,
3767,221605,13,7.059151612493794E-5,
3768,221606,1720,3.789714714813358E-4,
3769,221607,608,3.170921160232973E-4,
3770,221608,2136,2.8189271010473435E-4,
3771,221609,4640,3.1280671588255533E-4,
3772,221700,36835,6.729491191659187E-4,
3773,221800,33847,2.9257920316064933E-4,
3774,221901,4658,0.0023842482845882725,
3775,221902,21309,0.002094272969779628,
3776,221903,2533,0.0016148868083715807,
3777,221904,6446,0.0035879644265072695,
3778,221905,3517,0.00505872402598376,
3779,221906,3332,3.2560749527662034E-4,
3780,221907,3318,0.005686082057309986,
3781,221908,2488,1.3928467293560328E-4,
3782,222010,15852,0.0018515969122117543,
3783,222021,1500,0.003266633385219495,
3784,222022,5256,0.002754270478878545,
3785,222023,12465,0.002678694575104635,
3786,222024,9861,0.0012796630383391258,
3787,222025,226,0.005922705357174742,
3788,222026,20652,0.0020619568957337083,
3789,222027,8377,0.00376271944545814,
3790,222028,5186,0.0012961559531156066,
3791,222029,22052,0.0016933476509665255,
3792,222030,19321,0.0027538467753542386,
3793,222040,22592,0.00228561667350913,
3794,222050,2886,0.003645497144720682,
3795,222060,15502,0.0018361931499751218,
3796,222070,3975,0.0010979947511964984,
3797,222080,8495,0.0018280411902969812,
3798,222090,27,0.003644611969269273,
3799,223100,13064,0.005019138635996246,
3800,223201,11780,0.0010422049380511042,
3801,223202,3981,0.0017472026033157717,
3802,223203,910,3.345750637571993E-4,
3803,223204,25212,0.001547196680792798,
3804,223205,5050,3.139961050086175E-4,
3805,223206,6368,4.5327279231610157E-4,
3806,223207,16839,1.9780645494371405E-4,
3807,223208,3817,3.7988518339055627E-4,
3808,223209,10434,0.0013939938689621742,
3809,223300,37288,4.423793693657042E-4,
3810,223401,14794,0.002112466605696091,
3811,223402,18712,4.90059111579878E-4,
3812,223403,12318,0.004227150016309516,
3813,223404,9556,0.0014793518518185585,
3814,223405,11356,0.009823181452614623,
3815,223406,13301,0.002247021754393136,
3816,223407,27531,0.008512972489463677,
3817,223408,27113,0.0039524204950602835,
3818,223409,41880,0.007048565564232894,
3819,223501,11495,0.00137370580020598,
3820,223502,5724,3.9822690254009556E-4,
3821,223503,2243,2.4929453770784386E-4,
3822,223504,5330,5.06759984252002E-4,
3823,223505,9126,3.9355833520183733E-4,
3824,223506,21955,2.875905119536812E-4,
3825,223507,17910,0.0011474154946317413,
3826,223508,16979,7.962720171954563E-4,
3827,223509,7734,3.7320684780821356E-4,
3828,223601,1847,2.2459813846502857E-4,
3829,223602,3864,0.001569378004871128,
3830,223603,13791,9.382537516519196E-4,
3831,223604,16343,0.0010644398445049494,
3832,223605,3677,0.0015360274246562808,
3833,223606,6262,0.0015816042410467378,
3834,223607,293,2.927258452319535E-5,
3835,223608,3711,0.0013981674773273602,
3836,223609,14869,0.0018077453516922432,
3837,223700,672,1.605413355543163E-4,
3838,223801,7220,2.6185035732384103E-4,
3839,223802,17401,5.90708811553095E-4,
3840,223803,9141,9.076831459129607E-4,
3841,223804,14195,0.0015892307331531238,
3842,223805,4468,0.0016760005280068177,
3843,223806,25295,0.0011123886578066318,
3844,223807,22914,0.0017019354064461457,
3845,223808,6354,0.0017367531057330132,
3846,223809,7607,0.0011379936682891667,
3847,223910,30883,7.769590543935932E-4,
3848,223920,10412,0.0020852016884666505,
3849,223930,6369,0.0017073772959464648,
3850,223940,16509,0.0022055819688594548,
3851,223950,23925,0.002647543534738067,
3852,223960,40814,0.0041413464316849636,
3853,223970,14677,0.0034817880245425633,
3854,223980,25367,0.0027014890500638698,
3855,223990,32627,0.0021669587309495683,
3856,224001,3279,0.004699929512096112,
3857,224002,12265,0.00919151082003217,
3858,224003,5774,0.004573934315937055,
3859,224004,8676,0.013965384796438352,
3860,224005,11530,0.0031196120917671645,
3861,224006,8021,0.0029873025670605433,
3862,224007,7984,0.0011691209003566532,
3863,224008,32172,0.00197097483480947,
3864,224009,37833,0.0021299029327412665,
3865,225111,6470,0.005529115841482003,
3866,225112,25236,0.008316589196384309,
3867,225113,13778,0.0026474596591750882,
3868,225114,7331,0.00814816374599082,
3869,225115,10308,0.007044498522404894,
3870,225116,4986,0.0046535429064892145,
3871,225117,5426,0.01399512097506823,
3872,225118,4902,0.010224304652595545,
3873,225119,267,0.027172091335868936,
3874,225120,39726,0.006604044952773633,
3875,225130,23067,0.007879286559670134,
3876,225140,26299,0.006075059382484086,
3877,225150,4301,0.0057078664720965734,
3878,225160,41615,0.004092159675790618,
3879,225170,12712,0.0052963292160046575,
3880,225180,35146,0.004129770909464207,
3881,225190,51294,0.005984967986197556,
3882,225201,16515,0.002615214632257629,
3883,225202,15685,5.503488677236556E-4,
3884,225203,7670,0.001140208852617084,
3885,225204,52353,0.002284122540235387,
3886,225205,15421,0.0011713423684575211,
3887,225206,11658,0.0010328030998439394,
3888,225207,1079,0.0014864434684687565,
3889,225208,10249,5.30853779129301E-4,
3890,225209,37573,0.0014785413430741675,
3891,225300,36400,0.004329285480318705,
3892,225410,2284,8.328070729953273E-5,
3893,225420,15094,0.0011283055548760694,
3894,225430,21572,8.219724438998675E-4,
3895,225440,18387,6.734633111517864E-4,
3896,225450,43783,5.869284428485599E-4,
3897,225461,2937,1.3931019678338054E-4,
3898,225462,2804,4.616025784563854E-4,
3899,225463,799,0.00101292813682141,
3900,225464,3906,1.1312706980279923E-4,
3901,225465,1147,1.737585017019185E-5,
3902,225466,38327,3.439071449121051E-4,
3903,225467,12646,0.0013251646413040075,
3904,225468,7248,8.366614091524886E-4,
3905,225469,4038,0.001332565829397412,
3906,225470,2630,6.170515830947082E-4,
3907,225480,25003,0.0010592080767224939,
3908,225490,21945,0.0018598701950182214,
3909,225500,7926,6.790697316603194E-4,
3910,225601,7151,0.0026499079638382782,
3911,225602,20914,9.816541081869331E-4,
3912,225603,936,0.00368285246164202,
3913,225604,10771,4.0456472618330083E-4,
3914,225605,7642,5.710231418758732E-4,
3915,225606,9739,0.0010532430046375754,
3916,225607,5657,9.371476581600334E-4,
3917,225608,12928,8.488295333142319E-4,
3918,225609,6690,0.0011145499765081515,
3919,225700,5041,0.0018150365681994629,
3920,225800,49101,0.001962720119749942,
3921,225901,4294,0.0021590749827715217,
3922,225902,9773,5.126656650612846E-4,
3923,225903,27651,0.002453671460956226,
3924,225904,6731,0.0010224044646434574,
3925,225905,2599,0.0017653887988428258,
3926,225906,2913,3.7475673706405775E-4,
3927,225907,4435,0.002384192487205357,
3928,225908,2698,1.4313471843114913E-4,
3929,225909,2769,0.0027899653180655467,
3930,226010,1860,0.007319676314452992,
3931,226021,401,0.017038800489373406,
3932,226022,16990,0.0045326353119729745,
3933,226023,16955,0.0037377777031467343,
3934,226024,29395,0.0036393748664951524,
3935,226025,49,0.012928252528441733,
3936,226026,4272,0.0020244099382673254,
3937,226027,13721,0.002300081044447932,
3938,226028,5006,0.0028862603024632115,
3939,226029,24976,0.003354819941451574,
3940,226030,4860,0.0019333205879404057,
3941,226040,9254,0.0021234707551359092,
3942,226050,12306,0.006805789585683991,
3943,226061,19817,0.00966624710821436,
3944,226062,13447,0.004528057473290606,
3945,226063,35617,0.0025286382695758345,
3946,226064,6007,0.0024672088621523706,
3947,226065,2934,0.003616547428943025,
3948,226066,7010,0.004187883781405009,
3949,226067,27950,0.002640551446529472,
3950,226068,10636,0.004852194055432322,
3951,226069,5169,0.0019015856150577202,
3952,226070,5110,0.0017975322181031826,
3953,226080,9097,0.0021419031178037864,
3954,226090,2064,0.0016341836618570808,
3955,227101,1605,0.0013330891522969652,
3956,227102,5469,0.002380705820264983,
3957,227103,568,0.006951646530264743,
3958,227104,7151,0.002596667163319284,
3959,227105,925,0.00501782824675925,
3960,227106,1601,0.002648444676927732,
3961,227107,930,0.004562559112706016,
3962,227108,49112,0.005375327313828186,
3963,227109,511,0.018672201739569724,
3964,227201,3324,0.007396353538623904,
3965,227202,9184,0.0038541347833577814,
3966,227203,8226,0.004612898677826382,
3967,227204,12369,0.005365093315947363,
3968,227205,1833,0.006508022700645662,
3969,227206,7478,0.005924719897170463,
3970,227207,1922,0.006831325913305237,
3971,227208,11990,0.004034822311585404,
3972,227209,21384,0.00716038260535979,
3973,227310,7794,0.004608886525143977,
3974,227320,20744,0.009499706298664354,
3975,227330,24808,0.007639006443548947,
3976,227340,20726,0.01148458550427139,
3977,227350,42978,0.01105376485165749,
3978,227360,40021,0.006352805414231854,
3979,227371,6767,0.009321679342533976,
3980,227372,13782,0.022429234857823197,
3981,227373,1406,0.003249277198548858,
3982,227374,6887,0.007670073520757397,
3983,227375,332,0.004823851761297328,
3984,227376,16688,0.005083553780222426,
3985,227377,14253,0.0043197613037309944,
3986,227378,7963,0.0042816225803446305,
3987,227379,22494,0.004050595406191351,
3988,227381,1428,0.014593025264464638,
3989,227382,2230,0.014882265497029569,
3990,227383,6809,0.011738910482147267,
3991,227384,24922,0.006392375108405605,
3992,227385,4931,0.0093856222602688,
3993,227386,7630,0.008273716676011669,
3994,227387,6132,0.0037786091451561224,
3995,227388,4573,0.010585438240689428,
3996,227389,1909,0.004135802504136986,
3997,227390,20399,0.008071978739326422,
3998,227401,18644,0.012598917673937138,
3999,227402,32011,0.0028869698517329325,
4000,227403,4904,0.01253646681308021,
4001,227404,17070,0.011786137481219722,
4002,227405,19041,0.0052294958994578145,
4003,227406,16230,0.0025844950865749473,
4004,227407,11082,0.003569268373758241,
4005,227408,16596,0.0025055576508257547,
4006,227409,21050,0.004460206337240245,
4007,227500,1098,0.01936337241731692,
4008,227610,25792,0.0074724224554710405,
4009,227621,630,0.007809569841673067,
4010,227622,2592,0.007488363853779673,
4011,227623,8600,0.005665315648190939,
4012,227624,3225,0.0035139723255472135,
4013,227625,7024,0.00477012511638019,
4014,227626,10498,0.005790820470832773,
4015,227627,1923,0.006067923732507079,
4016,227628,4961,0.00539946766990643,
4017,227629,11392,0.00627217096395274,
4018,227630,9819,0.0055948703772139155,
4019,227640,46290,0.0043018847132610775,
4020,227650,22524,0.005668471526575724,
4021,227660,22663,0.0035668170766151065,
4022,227670,835,0.0051061338909370235,
4023,227680,25296,0.003018185433093201,
4024,227691,6997,0.007171091866525003,
4025,227692,20355,0.004320234973007703,
4026,227693,765,0.007861575723268052,
4027,227694,5437,0.004555778897150724,
4028,227695,1763,0.013221131506961994,
4029,227696,3315,0.007675032030780827,
4030,227697,6567,0.004623777811952392,
4031,227698,8589,0.0033985443828389935,
4032,227699,6391,0.006718832458640894,
4033,227700,9836,0.00959528440071085,
4034,227801,4543,0.004434110503379147,
4035,227802,2635,0.004219449020012671,
4036,227803,8450,0.002969514509034494,
4037,227804,24012,0.002227980119887723,
4038,227805,11066,0.003358368103235661,
4039,227806,3916,0.0018482642387757302,
4040,227807,1397,0.0015971435421480835,
4041,227808,2347,0.001426461534504453,
4042,227809,9904,0.0010526937284466476,
4043,227911,6059,0.0036630083461578447,
4044,227912,7106,0.00404053964160776,
4045,227913,123,0.0016493770000411954,
4046,227914,25303,0.004879478861119969,
4047,227915,10128,0.015318744725299174,
4048,227916,9008,0.001997306903187116,
4049,227917,81,0.010868862600436199,
4050,227918,9560,0.0026291528028175412,
4051,227919,2923,0.006521281258406492,
4052,227920,34418,0.003107095895617212,
4053,227930,2465,0.0025174195358189703,
4054,227940,30560,0.003455685475608995,
4055,227950,1249,0.006540928457405083,
4056,227960,47318,0.0028313689665591807,
4057,227970,48861,0.0026271551613858807,
4058,227980,44721,0.0038666708823788132,
4059,227991,5807,0.006026143256938098,
4060,227992,15851,0.009855132249279903,
4061,227993,10017,0.00683959608643059,
4062,227994,9843,0.006382757963618065,
4063,227995,1296,0.007335297231696575,
4064,227996,5655,0.0059073664330797715,
4065,227997,6228,0.00882020336291087,
4066,227998,8113,0.007608225471300759,
4067,227999,25822,0.007945308495313597,
4068,228000,45034,0.008575927089624073,
4069,231100,8516,0.0022589545153108687,
4070,231201,23429,0.001823450329742332,
4071,231202,12093,0.0020189040970368046,
4072,231203,7185,8.483448160947952E-4,
4073,231204,3570,0.001509807436558441,
4074,231205,7741,0.0012350182326588022,
4075,231206,3815,6.435328073248124E-4,
4076,231207,3861,0.0022112805997946327,
4077,231208,7767,8.942365406760574E-4,
4078,231209,14530,6.462625185849752E-4,
4079,231300,7438,0.0017683771973148936,
4080,231401,12023,6.867439027555284E-4,
4081,231402,5482,6.820247899649638E-4,
4082,231403,19427,0.0012677831966461117,
4083,231404,3810,5.903675247582272E-4,
4084,231405,6903,8.549851610208608E-4,
4085,231406,12711,3.9031077781533183E-4,
4086,231407,25609,7.889820193563751E-4,
4087,231408,5543,0.0013233741607577767,
4088,231409,8495,0.001118247948776655,
4089,231500,33750,0.0021924149471079196,
4090,231601,5960,0.004346223678607657,
4091,231602,7656,0.0024506045700052053,
4092,231603,15534,0.0011430459338093706,
4093,231604,8309,8.280898721990824E-4,
4094,231605,7426,5.165985778906503E-4,
4095,231606,6805,9.357661752594025E-4,
4096,231607,24502,0.00248783907146127,
4097,231608,17732,0.0037399232449723267,
4098,231609,14363,6.978644495662865E-4,
4099,231700,22635,0.005516999990411636,
4100,231801,40773,0.002100262644694248,
4101,231802,10859,0.0010393588706675385,
4102,231803,1346,8.480843601664418E-4,
4103,231804,25263,0.001158779961255539,
4104,231805,16162,0.0010105707981180369,
4105,231806,8320,0.0017093056197138815,
4106,231807,40,0.003370142239559819,
4107,231808,24656,0.001159726449182081,
4108,231809,24098,8.978181490758811E-4,
4109,231901,10253,0.0056570237543467775,
4110,231902,26351,0.0017756606083343628,
4111,231903,3505,0.005049980772754261,
4112,231904,4430,0.0025789405760060836,
4113,231905,15255,0.0026421836500203654,
4114,231906,4048,4.212931070757454E-4,
4115,231907,784,5.821806880972765E-4,
4116,231908,7764,0.0023522249835380127,
4117,231909,22200,0.0037323338859967777,
4118,232110,14,0.00691273985994375,
4119,232120,26995,0.003438595716427468,
4120,232130,13209,0.0031900886775500137,
4121,232140,127,9.944551682723826E-4,
4122,232141,10589,0.005355130611058427,
4123,232142,18883,0.0022861877729007996,
4124,232143,11692,0.0030224606171719835,
4125,232144,24131,0.004932397566758413,
4126,232145,1075,0.003131431103796667,
4127,232146,8406,0.0027392249964227375,
4128,232147,1608,0.005933973742739132,
4129,232148,5634,0.00339618692055876,
4130,232149,8576,0.0020009868098117313,
4131,232150,22,0.011247520466436664,
4132,232160,39288,0.003172648707244894,
4133,232170,3691,0.005668983765741769,
4134,232180,16332,0.004386570112387115,
4135,232190,15660,0.0059322465395512435,
4136,232210,14059,0.006904177031664568,
4137,232220,38781,0.00391371768745934,
4138,232230,9040,0.004314444254735983,
4139,232240,35491,0.0030256476188262635,
4140,232250,6349,0.0038186584885719272,
4141,232260,23277,0.00306878759835453,
4142,232270,17326,0.004806344095257781,
4143,232280,23881,0.003852728649851709,
4144,232290,30679,0.004026118218114776,
4145,232301,1908,0.009604795357596053,
4146,232302,18188,0.00528896572317859,
4147,232303,3147,0.007055734296253558,
